assessment_id,person_id,workshop_id,timestamp,role,department_id,confidence_ai_tools,confidence_pedagogical_use,confidence_risk_mitigation,overall_readiness
da472ab3-23cf-444f-828e-98206a7debcb,P_0034,WS_010,2023-10-28T00:00:00,faculty,DEPT_001,2,3,3,4
acc076d1-8391-4cc4-aae7-0799a20ffbf1,P_0003,WS_011,2023-01-04T00:00:00,staff,DEPT_007,2,3,1,4
b09c43e0-7158-4b72-9ab9-1ce31dfd2cd8,P_0197,WS_011,2023-01-04T00:00:00,grad_student,DEPT_005,3,4,2,1
1898b2d5-d08f-45bc-8fb6-f88acd4c56a2,P_0111,WS_011,2023-01-05T00:00:00,staff,DEPT_010,3,4,2,3
ee744d0d-1e73-443c-90ef-657887cb4f14,P_0075,WS_011,2023-01-04T00:00:00,staff,DEPT_002,3,2,4,1
c22ebfa6-429f-47c0-9dae-f716c9a1f97d,P_0153,WS_011,2023-01-05T00:00:00,staff,DEPT_006,3,4,3,4
b88f53f9-1353-42d9-bf00-4b599e7b924f,P_0060,WS_011,2023-01-02T00:00:00,faculty,DEPT_007,4,2,2,3
38ae3518-1d85-46e8-b4b8-58e53e41da48,P_0002,WS_011,2023-01-01T00:00:00,faculty,DEPT_008,1,2,4,1
93ae5b56-c9ce-41e3-8813-012f08351fe7,P_0141,WS_011,2023-01-02T00:00:00,staff,DEPT_005,2,1,1,3
e12f1270-4ccf-42ba-b6d2-8f13626ff929,P_0096,WS_011,2023-01-04T00:00:00,faculty,DEPT_004,2,4,3,1
87aab504-5dbf-452f-89d3-33b8bb25178d,P_0049,WS_011,2023-01-04T00:00:00,faculty,DEPT_001,4,2,3,1
6151363b-e600-4fab-809e-952937a6ec59,P_0106,WS_011,2023-01-01T00:00:00,grad_student,DEPT_006,1,1,3,2
071cf0b0-6b28-428c-92db-6a21899960f8,P_0144,WS_011,2023-01-02T00:00:00,grad_student,DEPT_009,3,4,2,1
ae35ce7e-019e-4de7-8f3a-b0d4bb0beca0,P_0112,WS_011,2023-01-01T00:00:00,grad_student,DEPT_008,4,3,4,2
1b16f87a-c4e9-4795-9378-d1eb3cfc55a9,P_0102,WS_011,2023-01-03T00:00:00,staff,DEPT_008,2,1,2,4
b8a337eb-bae7-4ace-a01b-122999ed20ae,P_0064,WS_011,2023-01-03T00:00:00,staff,DEPT_009,2,1,3,2
c103444c-85e6-4c08-b514-bcea8e451fad,P_0042,WS_011,2023-01-02T00:00:00,grad_student,DEPT_004,4,2,3,3
ab833b83-f8a2-408b-abe2-5ea57e05368b,P_0184,WS_011,2023-01-05T00:00:00,faculty,DEPT_002,2,2,1,2
8090fb08-34ff-4ee5-812f-02744b530858,P_0189,WS_011,2023-01-04T00:00:00,grad_student,DEPT_007,4,3,1,3
1e8f0748-1e64-45cc-a6be-4522b503f930,P_0168,WS_012,2023-08-09T00:00:00,faculty,DEPT_002,1,1,2,4
b68b885f-6372-4a68-8595-84cb8ba96b3a,P_0126,WS_012,2023-08-07T00:00:00,grad_student,DEPT_003,4,1,3,4
cc83250d-7564-45fa-af49-5f95377d2fd8,P_0021,WS_012,2023-08-06T00:00:00,staff,DEPT_009,2,4,3,3
8b5fbb15-07cc-4fc2-890f-a75f2a025219,P_0120,WS_012,2023-08-08T00:00:00,grad_student,DEPT_006,2,2,4,3
c93cb56d-6279-44fc-8dc4-c15e66efe780,P_0164,WS_012,2023-08-08T00:00:00,staff,DEPT_001,1,2,3,1
029d9d12-2506-403f-8f2f-7f5e60378301,P_0016,WS_012,2023-08-08T00:00:00,grad_student,DEPT_005,2,1,1,4
32f2dc87-30d0-4a7f-bd43-a8c0369dd402,P_0093,WS_012,2023-08-06T00:00:00,faculty,DEPT_004,3,3,1,4
445af27f-db5e-45e3-bea9-bba4b84f7eb4,P_0143,WS_012,2023-08-06T00:00:00,faculty,DEPT_008,4,1,3,1
82a59c73-6467-4b73-b2ff-6fa41a5e3c1d,P_0191,WS_012,2023-08-10T00:00:00,staff,DEPT_007,1,2,1,4
1f2da897-5cae-4704-8540-8f062b2bfeb0,P_0107,WS_012,2023-08-07T00:00:00,faculty,DEPT_010,3,2,2,1
d9a4a4fb-0b5c-4834-8e11-4467ace9d131,P_0095,WS_012,2023-08-08T00:00:00,staff,DEPT_004,3,4,2,2
e99f3efe-015c-4b56-8926-8637283a3854,P_0182,WS_012,2023-08-09T00:00:00,staff,DEPT_009,3,1,4,4
5aee1e92-263b-42f7-b751-f57ba81c5d38,P_0015,WS_012,2023-08-08T00:00:00,grad_student,DEPT_007,2,2,2,1
e43dd523-9ae5-45cb-ae2f-941b69bd3f83,P_0158,WS_012,2023-08-09T00:00:00,grad_student,DEPT_002,4,4,3,3
1aa9357b-0a8c-4a04-a586-ab9db9705d24,P_0069,WS_012,2023-08-10T00:00:00,faculty,DEPT_005,3,4,2,4
133b4252-03c2-4096-819d-08514c17d121,P_0136,WS_012,2023-08-10T00:00:00,faculty,DEPT_002,1,2,2,3
39e6be25-8325-4891-b807-027a703a4c38,P_0011,WS_012,2023-08-06T00:00:00,faculty,DEPT_008,3,2,2,2
03adeb3b-91f1-475a-9661-2b5317667ded,P_0188,WS_012,2023-08-09T00:00:00,grad_student,DEPT_003,1,4,1,3
cb279b91-6f12-4273-850e-922577a2fbc6,P_0019,WS_012,2023-08-08T00:00:00,faculty,DEPT_005,4,1,1,4
dd62561d-de7b-400c-ac52-8c9e9cd3948c,P_0078,WS_012,2023-08-08T00:00:00,grad_student,DEPT_005,4,2,4,1
9423e10c-ca6a-4c18-8bc3-51f4bc653d67,P_0051,WS_013,2023-11-13T00:00:00,grad_student,DEPT_010,2,4,2,2
055d66a9-14ed-4361-87e5-ec0c42be4fe0,P_0129,WS_013,2023-11-12T00:00:00,faculty,DEPT_003,2,2,2,3
0303c59d-8583-4225-89d0-0e157ff40d5f,P_0118,WS_013,2023-11-15T00:00:00,staff,DEPT_003,1,1,2,3
55e05a0f-8e1b-4dc5-8518-0db6910e7d69,P_0144,WS_013,2023-11-15T00:00:00,staff,DEPT_005,3,2,2,1
e5968d66-0e14-488e-bce7-bdc89d3baee2,P_0183,WS_013,2023-11-14T00:00:00,grad_student,DEPT_010,2,2,2,1
3b554534-c3a2-4adf-aaec-d898e29d495b,P_0006,WS_013,2023-11-13T00:00:00,staff,DEPT_010,3,2,4,4
9afe6c2a-6a03-4b78-af8c-3feca788874f,P_0011,WS_013,2023-11-15T00:00:00,faculty,DEPT_007,3,4,2,2
1d4a8b70-84aa-487c-a526-edf3cbf4c8cd,P_0064,WS_013,2023-11-12T00:00:00,staff,DEPT_006,2,4,4,1
f98857e5-6af3-43c5-95a0-bd0cb1b529af,P_0136,WS_013,2023-11-16T00:00:00,grad_student,DEPT_010,1,1,4,4
fe0c2e4b-2e14-4002-b33b-cb6fdfec3e3c,P_0079,WS_013,2023-11-13T00:00:00,grad_student,DEPT_001,4,1,2,3
48ab1a24-41f0-4a14-bd1b-4f4903bac859,P_0086,WS_013,2023-11-16T00:00:00,staff,DEPT_007,1,2,4,4
24e76c99-02ba-417e-a35f-fc9389b900c1,P_0126,WS_013,2023-11-16T00:00:00,faculty,DEPT_009,4,4,3,4
e4f6bac2-68cc-4b07-8b85-84232ecb56c4,P_0101,WS_013,2023-11-16T00:00:00,faculty,DEPT_008,3,3,2,1
d7980e5a-74bd-4d1f-b01e-195b06fb787d,P_0041,WS_013,2023-11-16T00:00:00,grad_student,DEPT_002,4,2,4,4
b10d7c7c-d616-40f4-8ec9-0286a03db6f6,P_0005,WS_013,2023-11-14T00:00:00,faculty,DEPT_003,2,1,4,3
d01f6db9-e4c4-4381-a66b-52aa15f066c3,P_0089,WS_013,2023-11-13T00:00:00,faculty,DEPT_002,2,1,3,1
72daf96b-a4cd-4138-9c3e-1dacf17776bb,P_0176,WS_013,2023-11-13T00:00:00,faculty,DEPT_008,2,4,4,4
24c2c0e5-db61-43cb-8397-467f401acc60,P_0091,WS_013,2023-11-16T00:00:00,staff,DEPT_009,2,1,2,2
3d81b675-ca07-4c15-8c41-aca67bcc84a5,P_0196,WS_013,2023-11-16T00:00:00,grad_student,DEPT_010,3,3,1,1
3846ae85-6d8c-41f5-a861-319d4a9cd4b1,P_0161,WS_013,2023-11-16T00:00:00,grad_student,DEPT_010,2,4,3,1
37cc4f0a-0494-40b3-968e-1131e66930cf,P_0078,WS_013,2023-11-16T00:00:00,grad_student,DEPT_007,1,3,4,2
625d39dc-2699-4426-8a34-a4ae12659391,P_0061,WS_013,2023-11-13T00:00:00,faculty,DEPT_009,2,1,1,1
4ebf866b-a5bb-43c5-aab8-28195de5adb1,P_0199,WS_013,2023-11-12T00:00:00,grad_student,DEPT_007,3,3,3,2
20a03368-8b16-489c-a4e7-dad4b6a89bb1,P_0071,WS_013,2023-11-16T00:00:00,staff,DEPT_008,2,2,3,2
5e4fa00a-2ce8-4386-93dc-145124ca011a,P_0016,WS_013,2023-11-14T00:00:00,grad_student,DEPT_004,4,4,1,3
1ece41e1-34b8-478c-bf0c-3ca0a0ed288c,P_0181,WS_013,2023-11-14T00:00:00,grad_student,DEPT_004,3,3,1,3
b4227ea4-86fd-453e-a7ea-7141697fc059,P_0066,WS_013,2023-11-14T00:00:00,staff,DEPT_006,4,1,2,2
5ab3251c-ea0d-41a7-8321-e805f288be43,P_0100,WS_013,2023-11-13T00:00:00,staff,DEPT_003,2,4,3,4
c6f18bb3-8c1a-4165-9431-f6fad1ae0708,P_0008,WS_013,2023-11-16T00:00:00,grad_student,DEPT_006,1,2,3,3
92829dc9-2301-46ea-bb8c-13a05c57716c,P_0143,WS_013,2023-11-14T00:00:00,faculty,DEPT_009,4,2,1,3
0b1b1810-f469-4f87-b9b4-f444242c8171,P_0072,WS_013,2023-11-12T00:00:00,faculty,DEPT_008,3,4,3,2
1214eaef-f159-494a-9ee1-8953c5eebb6b,P_0058,WS_013,2023-11-15T00:00:00,faculty,DEPT_004,4,1,4,2
bc850912-81b8-4f52-9415-0d7173b47adb,P_0039,WS_013,2023-11-13T00:00:00,faculty,DEPT_006,1,2,2,1
5c201c32-07a8-42ab-b060-1acb611b0b45,P_0088,WS_013,2023-11-16T00:00:00,faculty,DEPT_005,1,3,4,1
fa438dff-b484-4e95-9210-b4073cf07149,P_0188,WS_013,2023-11-14T00:00:00,staff,DEPT_010,2,3,2,2
ed26ba18-e598-41f4-8d8f-d0885bd52f70,P_0036,WS_013,2023-11-16T00:00:00,staff,DEPT_002,2,2,3,1
8bd583cc-004a-4ccc-93b4-1d7865f9ca5b,P_0023,WS_013,2023-11-12T00:00:00,staff,DEPT_009,3,3,2,3
1a16d4b5-bc58-47b8-82aa-966790af094a,P_0098,WS_013,2023-11-13T00:00:00,grad_student,DEPT_006,4,1,2,1
60da04c8-3c6f-47c1-9c26-90da86527e7e,P_0134,WS_013,2023-11-14T00:00:00,staff,DEPT_002,4,2,4,3
22dba7b5-2a46-484f-aecd-e3d81ad0d7d9,P_0021,WS_014,2023-10-01T00:00:00,staff,DEPT_008,2,2,2,3
23271d8c-2020-467d-a793-23d9b8ba85e7,P_0194,WS_014,2023-10-03T00:00:00,staff,DEPT_006,4,1,1,4
2efb6741-e40d-412c-88ef-6ade661e3d8f,P_0196,WS_014,2023-10-01T00:00:00,grad_student,DEPT_006,2,1,4,1
250b57ea-bc98-4871-9c1d-da461403f17f,P_0120,WS_014,2023-09-30T00:00:00,staff,DEPT_008,4,2,2,2
a9dc57fb-6d16-4dd4-98cb-9a5dfef5a57e,P_0146,WS_014,2023-10-03T00:00:00,staff,DEPT_010,4,3,2,2
421e6b23-5223-4e45-9e37-e786ea8b2603,P_0034,WS_014,2023-10-02T00:00:00,grad_student,DEPT_010,4,3,1,4
09534224-410c-45b9-933d-b00229bbbc40,P_0024,WS_014,2023-10-02T00:00:00,staff,DEPT_010,3,4,1,1
e2fa8a98-fce8-4f31-974f-df2e9445f2da,P_0179,WS_014,2023-10-02T00:00:00,staff,DEPT_003,3,4,4,2
371abe29-0302-401d-9ba9-4ce04e12ac2f,P_0025,WS_014,2023-10-02T00:00:00,staff,DEPT_005,3,1,1,4
20692b75-1a75-4d29-ada0-11e7789d997d,P_0117,WS_014,2023-10-02T00:00:00,grad_student,DEPT_001,3,1,3,1
588195b3-df27-4572-872f-d7f551610ff8,P_0080,WS_014,2023-09-29T00:00:00,grad_student,DEPT_006,4,4,4,4
73a0f42f-a089-4a1c-9ee9-04d2dec881b6,P_0176,WS_014,2023-10-01T00:00:00,grad_student,DEPT_004,4,3,4,2
971406eb-95cc-4a10-bb03-e346bc3a1dc0,P_0165,WS_014,2023-10-02T00:00:00,faculty,DEPT_001,4,4,2,1
1eda997d-0670-474e-9404-4ed3435789ca,P_0182,WS_014,2023-09-30T00:00:00,grad_student,DEPT_007,2,4,4,4
97aa54ad-24a5-434c-958e-c76429b62d45,P_0197,WS_014,2023-09-29T00:00:00,grad_student,DEPT_001,4,2,3,4
d3be4fb3-5147-477c-88c5-843f348af817,P_0124,WS_015,2023-05-02T00:00:00,staff,DEPT_005,1,1,2,4
fffdbedb-05a2-48c4-a53b-edd8af95175e,P_0181,WS_015,2023-04-28T00:00:00,faculty,DEPT_010,3,1,4,4
f6f5a39f-5636-4669-9837-425c17df884b,P_0095,WS_015,2023-04-28T00:00:00,staff,DEPT_006,3,2,1,3
0c59c485-f09a-4837-9373-f7e6c8e34603,P_0029,WS_015,2023-04-29T00:00:00,grad_student,DEPT_003,1,3,1,3
de7c200a-b206-4a20-a2a3-fdc508cd73ef,P_0149,WS_015,2023-05-02T00:00:00,faculty,DEPT_005,3,3,3,1
13f9b5f0-1b6b-4379-9fa3-abbd47e50422,P_0177,WS_015,2023-05-01T00:00:00,staff,DEPT_008,2,3,2,4
64f56f31-58a5-4323-83a2-c569822b0991,P_0021,WS_015,2023-04-29T00:00:00,faculty,DEPT_010,4,4,4,2
6398071d-2be0-42c2-975b-defcc82cd141,P_0037,WS_015,2023-04-29T00:00:00,faculty,DEPT_006,3,1,1,2
99ff11c8-0e0b-4f43-8b4c-c40853ad924f,P_0187,WS_015,2023-05-01T00:00:00,faculty,DEPT_009,4,4,4,3
012cb119-9195-4ccf-a262-ae92e67bb897,P_0188,WS_015,2023-04-29T00:00:00,grad_student,DEPT_007,3,1,1,3
5034a8ce-332b-4624-ad51-1336ccb99552,P_0135,WS_015,2023-04-28T00:00:00,faculty,DEPT_005,3,4,4,2
0daf5382-8826-436a-adce-fe3940dfc4b2,P_0193,WS_015,2023-04-29T00:00:00,staff,DEPT_003,1,1,1,1
effd9f60-4b9b-486b-9be3-4ccec382ba4e,P_0200,WS_015,2023-05-02T00:00:00,faculty,DEPT_006,3,3,2,1
26920c6e-1d80-4d9c-af26-d6243353a5ab,P_0056,WS_016,2023-03-03T00:00:00,faculty,DEPT_003,3,1,4,4
aeded15d-ae28-47cf-a564-c07f037d07e5,P_0154,WS_016,2023-03-05T00:00:00,staff,DEPT_002,2,4,2,4
8cb1efdf-fc03-4d7a-9eab-37428df60341,P_0164,WS_016,2023-03-05T00:00:00,staff,DEPT_002,3,1,1,1
3b774203-4f93-4edf-a3b3-d077d71e02be,P_0032,WS_016,2023-03-04T00:00:00,faculty,DEPT_008,1,1,4,3
24882f05-051b-4f8a-8fa6-41e378b27195,P_0182,WS_016,2023-03-05T00:00:00,grad_student,DEPT_009,4,4,4,4
86b5211f-721a-4f6a-96d5-ba71d8b21049,P_0031,WS_016,2023-03-05T00:00:00,faculty,DEPT_008,3,3,3,4
01514ba8-ede5-4da0-9828-546aa6cc7e54,P_0023,WS_016,2023-03-01T00:00:00,faculty,DEPT_006,4,3,2,2
224310e6-fcc4-47ec-96f6-df73bbecbaa6,P_0155,WS_016,2023-03-04T00:00:00,faculty,DEPT_007,3,4,1,4
885643bc-e1a7-4174-b90a-e92deb7bbe78,P_0034,WS_016,2023-03-02T00:00:00,faculty,DEPT_010,4,4,1,3
4c81486a-a6ed-4dd0-b844-a9b5bbcb765c,P_0097,WS_016,2023-03-01T00:00:00,staff,DEPT_001,1,4,1,2
e88b2b0f-17f9-4bbc-bd6f-1447fd06061a,P_0169,WS_016,2023-03-05T00:00:00,faculty,DEPT_010,1,1,2,4
98962b7e-f083-4e69-b97f-964c9180c73a,P_0166,WS_016,2023-03-02T00:00:00,faculty,DEPT_003,2,1,3,1
7ad3e3a7-d83d-4e72-9f2f-84887ad1f1b8,P_0145,WS_016,2023-03-03T00:00:00,staff,DEPT_002,2,1,2,4
b4ff355b-8c01-40d7-97f6-dcda1afc3d0f,P_0048,WS_016,2023-03-01T00:00:00,grad_student,DEPT_010,2,3,2,1
2f14461f-6553-4a1a-ac18-da144c6102ef,P_0029,WS_016,2023-03-04T00:00:00,staff,DEPT_003,2,3,2,4
3153b027-73e2-4c95-9ea3-a875d72147ea,P_0179,WS_016,2023-03-05T00:00:00,staff,DEPT_010,2,1,4,1
622fe944-59fb-40e1-80aa-1e4ece79a10b,P_0187,WS_016,2023-03-04T00:00:00,staff,DEPT_010,4,4,2,2
62e6ac06-3ed5-4af1-a4e0-92471d2c4c90,P_0065,WS_016,2023-03-03T00:00:00,faculty,DEPT_004,1,2,4,1
bc7f2c82-6663-4c2d-b723-d2d21d3b2f15,P_0076,WS_016,2023-03-04T00:00:00,faculty,DEPT_004,1,3,2,4
c0d397dc-6d3d-4c88-b7a9-01ae7be626d8,P_0120,WS_016,2023-03-03T00:00:00,staff,DEPT_008,2,2,1,1
1678ed0a-f4c4-445d-b30a-7dd645b97986,P_0170,WS_016,2023-03-04T00:00:00,staff,DEPT_010,1,1,1,2
2db7fdec-4d77-411b-af26-1ee839b8e5b8,P_0020,WS_016,2023-03-03T00:00:00,grad_student,DEPT_004,4,3,4,2
06cdf8eb-1d62-4446-8864-4ae0a7e6e79b,P_0198,WS_016,2023-03-05T00:00:00,grad_student,DEPT_004,4,2,4,2
26339b3a-f05b-4148-90b1-3b1bfefb3e6d,P_0117,WS_016,2023-03-04T00:00:00,faculty,DEPT_003,4,2,4,3
cf1b26d3-4273-4f18-bc50-e14a0dbc3c94,P_0071,WS_016,2023-03-03T00:00:00,faculty,DEPT_005,3,2,1,1
3db85569-cecc-46e3-9280-e80bb928d087,P_0110,WS_016,2023-03-01T00:00:00,staff,DEPT_003,2,3,2,2
b58c3c74-f132-44ca-80dc-f1d527f5ff43,P_0171,WS_016,2023-03-02T00:00:00,faculty,DEPT_008,4,4,3,1
b53718fd-e312-4eb6-a9d7-f6d33cb98d8a,P_0083,WS_016,2023-03-05T00:00:00,faculty,DEPT_010,2,1,4,1
de057040-ee51-4cad-aca8-ad87b3380b81,P_0066,WS_016,2023-03-04T00:00:00,staff,DEPT_009,4,1,4,4
680d06bf-0cd2-4e87-bc99-fb859c38154e,P_0105,WS_017,2023-04-16T00:00:00,staff,DEPT_003,4,1,1,4
bee2fbce-5ec4-48ed-87ce-e944c149cb07,P_0056,WS_017,2023-04-14T00:00:00,grad_student,DEPT_010,2,1,3,1
2fe6f53e-fa27-4688-a5d6-3ff405a7461f,P_0034,WS_017,2023-04-14T00:00:00,staff,DEPT_006,1,3,3,2
87763f49-1564-48b6-86b6-1166a231da9a,P_0092,WS_017,2023-04-17T00:00:00,staff,DEPT_003,2,1,4,2
dd21cd80-4eee-4055-b31f-73d78137a3a1,P_0076,WS_017,2023-04-15T00:00:00,staff,DEPT_007,1,1,3,3
0df8cc71-0db5-4027-bc37-e2efc3164ec6,P_0062,WS_017,2023-04-17T00:00:00,grad_student,DEPT_009,3,4,3,1
2051ffbd-b53f-4a3a-8d61-b5317912ffb8,P_0166,WS_017,2023-04-17T00:00:00,faculty,DEPT_005,1,2,3,1
595172cd-3938-41b7-81c1-36f24ae308d2,P_0024,WS_017,2023-04-15T00:00:00,staff,DEPT_001,4,2,4,3
477b0776-5f88-4441-80c4-333e7a725db7,P_0005,WS_017,2023-04-14T00:00:00,faculty,DEPT_004,1,2,3,4
48c2fe58-226b-42c0-aac8-583ff376db2c,P_0123,WS_017,2023-04-16T00:00:00,grad_student,DEPT_010,4,4,3,2
58c6db35-8de4-4ef9-9209-d13b344e14fd,P_0172,WS_017,2023-04-17T00:00:00,faculty,DEPT_005,2,3,3,4
74aee796-9176-4283-aa09-19edb69d6e19,P_0079,WS_017,2023-04-18T00:00:00,faculty,DEPT_003,2,2,2,1
8a7e5b4a-882e-4d4a-bed6-672190773081,P_0042,WS_017,2023-04-17T00:00:00,faculty,DEPT_006,2,1,3,3
6555e7d8-b40c-4f94-bf17-ea07c81b55b4,P_0181,WS_017,2023-04-15T00:00:00,faculty,DEPT_005,1,4,4,2
5fb6573e-5153-4370-b7b9-e023c908a576,P_0118,WS_017,2023-04-14T00:00:00,staff,DEPT_009,3,4,3,2
287190fc-fd3d-458f-bc4b-7c38d065794a,P_0147,WS_017,2023-04-15T00:00:00,faculty,DEPT_008,2,1,3,1
a7d8a7ba-d93b-41f6-888a-46749f560c5c,P_0150,WS_017,2023-04-18T00:00:00,faculty,DEPT_006,2,2,3,2
be53c4d5-c683-482e-8636-8d34a9516e1a,P_0007,WS_017,2023-04-14T00:00:00,grad_student,DEPT_002,4,2,4,3
8b2e4593-5773-4bb4-8c1b-34f69e717577,P_0117,WS_017,2023-04-18T00:00:00,faculty,DEPT_007,4,3,4,3
337a8609-5b21-4492-a871-b239043c4d6e,P_0119,WS_017,2023-04-16T00:00:00,faculty,DEPT_009,2,4,4,4
de234a86-8b41-477b-8713-58854595cfd9,P_0036,WS_017,2023-04-15T00:00:00,grad_student,DEPT_003,1,2,2,3
ae67c038-6370-4637-b3f4-070e104e309a,P_0104,WS_017,2023-04-14T00:00:00,faculty,DEPT_002,4,3,4,2
10e6716a-cf46-444e-b906-3cd7577a180e,P_0048,WS_018,2023-05-06T00:00:00,faculty,DEPT_001,2,3,3,4
8b22fcb9-1886-4669-8f4c-8183425046d3,P_0098,WS_018,2023-05-03T00:00:00,grad_student,DEPT_008,2,1,1,3
87ab7bd0-d1a5-4b4a-aaf2-0b76ae27494c,P_0075,WS_018,2023-05-04T00:00:00,grad_student,DEPT_008,4,3,4,1
b5b616d6-58a0-4825-bb46-e57cdcea34e7,P_0142,WS_018,2023-05-05T00:00:00,grad_student,DEPT_003,1,2,3,4
920ae33e-a292-43c7-b5b5-953adeb72687,P_0126,WS_018,2023-05-02T00:00:00,grad_student,DEPT_007,3,1,3,3
98ce51d1-c142-4389-9c81-11239dbde81e,P_0011,WS_018,2023-05-04T00:00:00,faculty,DEPT_003,2,3,3,3
2a5d0f0b-df32-444b-beed-74e1c96f8fb4,P_0078,WS_018,2023-05-02T00:00:00,grad_student,DEPT_009,3,2,1,2
e9d77bd2-451e-43ee-9405-d4d300e8ff06,P_0150,WS_018,2023-05-02T00:00:00,faculty,DEPT_003,2,2,2,2
8067d831-d20b-46bf-9c79-79940057dae3,P_0127,WS_018,2023-05-06T00:00:00,grad_student,DEPT_009,1,4,4,1
3ab2d269-ceca-4ffa-8a2a-db6390c4330a,P_0144,WS_018,2023-05-06T00:00:00,faculty,DEPT_006,4,3,2,3
95f11439-3e40-40ef-abda-48a90576855c,P_0190,WS_018,2023-05-05T00:00:00,grad_student,DEPT_003,2,3,2,2
37def22c-fa23-461e-a06d-5dd8b4eb6c75,P_0119,WS_018,2023-05-06T00:00:00,staff,DEPT_001,4,1,2,1
7464fb19-36dc-4d97-9d87-6ab163bb3940,P_0058,WS_018,2023-05-06T00:00:00,staff,DEPT_002,1,1,3,1
92c59417-d894-4361-90a2-d3340666f608,P_0048,WS_019,2023-04-18T00:00:00,grad_student,DEPT_005,3,3,2,2
eb9c8dc5-7d40-4157-b553-9814584eae48,P_0172,WS_019,2023-04-22T00:00:00,faculty,DEPT_009,2,3,2,1
38fa37b8-f392-4dd5-827d-5a4879a76280,P_0090,WS_019,2023-04-19T00:00:00,faculty,DEPT_010,4,1,2,3
1575f2cc-25c5-4972-aea6-bb530d5fa8ec,P_0008,WS_019,2023-04-19T00:00:00,staff,DEPT_002,1,4,1,2
d9585f4c-5a53-4969-bb0c-1db911318c03,P_0024,WS_019,2023-04-20T00:00:00,faculty,DEPT_001,3,4,1,4
35e957a8-8840-4a5a-bd57-6d43e7dc1cbc,P_0038,WS_019,2023-04-22T00:00:00,faculty,DEPT_008,4,3,4,2
9a201b53-7a39-45b0-8fb5-64e9c3423e96,P_0192,WS_019,2023-04-22T00:00:00,grad_student,DEPT_008,1,4,4,1
dcc43c51-4a8c-40d0-b621-e25a2d197893,P_0027,WS_020,2023-09-17T00:00:00,grad_student,DEPT_008,4,4,3,2
8a7913f8-f294-48b0-8c95-577eb274dbda,P_0190,WS_020,2023-09-20T00:00:00,grad_student,DEPT_004,2,1,1,1
372622dd-a4d2-4180-bef5-b64cac1f3ef6,P_0044,WS_020,2023-09-20T00:00:00,grad_student,DEPT_010,3,2,3,1
1937cd24-0fd5-494c-9827-a0a37479d6db,P_0017,WS_020,2023-09-16T00:00:00,grad_student,DEPT_005,4,4,3,3
48118d31-cf66-48a2-bb36-b24104d1a534,P_0094,WS_020,2023-09-20T00:00:00,staff,DEPT_007,3,4,4,4
fe81ed4c-fda0-4945-ad77-8420f455628d,P_0051,WS_020,2023-09-17T00:00:00,staff,DEPT_003,4,2,3,4
9d41d2ad-b998-4872-919d-cb83b362f7d2,P_0087,WS_020,2023-09-17T00:00:00,grad_student,DEPT_009,4,4,2,1
ab20fc0a-73e8-41cb-8387-62734a555340,P_0052,WS_020,2023-09-19T00:00:00,staff,DEPT_006,3,1,1,1
ea936ddc-7038-49c0-8f07-4b191ff96501,P_0153,WS_020,2023-09-17T00:00:00,staff,DEPT_006,1,4,3,3
f5d7d519-9d9a-4fc9-8f23-324441cb4e22,P_0104,WS_020,2023-09-20T00:00:00,grad_student,DEPT_004,3,1,1,3
57ed226a-f84f-446b-b2d6-7ebc92e22171,P_0032,WS_020,2023-09-17T00:00:00,staff,DEPT_001,4,4,3,1
306551ed-340b-4eab-9570-3c7ba5f48bca,P_0060,WS_020,2023-09-18T00:00:00,staff,DEPT_007,1,4,1,2
41811200-0181-42bc-adb2-6446fe13ed36,P_0109,WS_020,2023-09-20T00:00:00,staff,DEPT_010,3,4,2,4
f27ca7a9-5c1e-4cd8-a8c2-40ae6e0c69d7,P_0186,WS_020,2023-09-16T00:00:00,grad_student,DEPT_005,4,2,1,1
b0825f63-3745-4885-bb3d-9f4346908cd7,P_0128,WS_020,2023-09-16T00:00:00,staff,DEPT_008,2,3,1,3
bb47e019-1097-46b8-8dd5-ac4ac3b835b8,P_0072,WS_020,2023-09-20T00:00:00,staff,DEPT_004,4,3,4,2
ecf61579-8b31-428e-97ab-de510a6c3300,P_0183,WS_020,2023-09-16T00:00:00,faculty,DEPT_008,4,3,4,1
5b9f4b0c-1b50-49de-81d9-d37ca330f6a0,P_0149,WS_020,2023-09-20T00:00:00,grad_student,DEPT_003,3,4,4,3
386558e4-bd72-4401-b189-7fb7b521b695,P_0152,WS_020,2023-09-19T00:00:00,staff,DEPT_003,2,4,2,1
0a0f6f6b-1130-4cfd-856e-66816433befa,P_0070,WS_020,2023-09-19T00:00:00,grad_student,DEPT_008,4,4,1,2
b1d758f3-a03a-432f-a51b-2b9b3734d92f,P_0165,WS_020,2023-09-20T00:00:00,faculty,DEPT_009,1,4,1,1
e4e79bdf-bbaa-4a82-a577-892d84588fa2,P_0103,WS_020,2023-09-20T00:00:00,grad_student,DEPT_006,1,4,2,2
c3819739-b19f-4abb-9a15-a567b970342b,P_0092,WS_020,2023-09-16T00:00:00,grad_student,DEPT_010,3,4,1,2
